analysis,feature,n,spearman_vs_stage,p_spearman,won_vs_lost_effect,p_mwu,won_median,lost_median,q_spearman,q_mwu
raw,logRelF0-H1-A3_sma3nz_stddevNorm,60,0.07333524413336093,0.5776275314151801,0.19117647058823528,0.3082893602150767,0.895275,0.77541,0.9659653968616425,0.9342101824699294
raw,F3amplitudeLogRelF0_sma3nz_amean,60,-0.07158778001580665,0.5867512225413795,-0.07352941176470584,0.7011928886270138,-118.680875,-118.65193,0.9659653968616425,1.0
raw,F1frequency_sma3nz_amean,60,0.06925782785906763,0.5990162335663443,0.13235294117647056,0.4831380485030482,698.06308,664.7348,0.9659653968616425,0.9800036280905501
raw,loudness_sma3_pctlrange0-2,60,0.06861709101596439,0.6024088424599537,0.13235294117647056,0.4831380485030482,1.046885,1.0128,0.9659653968616425,0.9800036280905501
raw,F1amplitudeLogRelF0_sma3nz_stddevNorm,60,0.06759773694739107,0.6078234685842459,0.08823529411764697,0.6432933289838867,-0.7673399999999999,-0.80048,0.9659653968616425,1.0
raw,loudness_sma3_percentile80.0,60,0.06698612450624708,0.6110823540392458,0.12745098039215685,0.4998018503261805,1.112355,1.10909,0.9659653968616425,0.9800036280905501
raw,logRelF0-H1-H2_sma3nz_amean,60,-0.06619976565334765,0.6152833909472185,-0.044117647058823484,0.8220307333720004,2.862695,3.44615,0.9659653968616425,1.0
raw,mfcc3V_sma3nz_stddevNorm,60,0.06552990440828518,0.6188717727479429,0.03431372549019618,0.8634310507272129,1.579405,1.62557,0.9659653968616425,1.0
raw,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,60,0.06520953598673357,0.620591095089095,0.05392156862745101,0.7811202411741249,25.62248,25.5085,0.9659653968616425,1.0
raw,F3amplitudeLogRelF0_sma3nz_stddevNorm,60,0.05702557903618773,0.6651755341232231,0.05392156862745101,0.7811202411741249,-0.75071,-0.7422,0.9659653968616425,1.0
raw,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,60,0.05434613405593785,0.6800367552049554,0.12745098039215685,0.4998018503261805,29.814405,28.91054,0.9659653968616425,0.9800036280905501
raw,loudness_sma3_amean,60,0.04980272735029674,0.7055124254613089,0.11274509803921573,0.5515673446241796,0.60974,0.60239,0.9659653968616425,1.0
raw,F1amplitudeLogRelF0_sma3nz_amean,60,-0.04919111490915275,0.7089672793440701,-0.06372549019607843,0.7408068333824819,-121.50802,-117.04947,0.9659653968616425,1.0
raw,mfcc1_sma3_stddevNorm,60,0.04901636849739732,0.7099554558326542,0.12254901960784315,0.5167658751032107,1.1087150000000001,0.99624,0.9659653968616425,0.993780529044636
raw,F0semitoneFrom27.5Hz_sma3nz_amean,60,0.048666875673886466,0.7119332330810334,0.13725490196078427,0.46678061452897934,28.13198,27.55024,0.9659653968616425,0.9800036280905501
raw,jitterLocal_sma3nz_stddevNorm,60,-0.048346507252334844,0.7137478554425092,-0.009803921568627416,0.9683369183479092,1.8298800000000002,1.83349,0.9659653968616425,1.0
raw,F3frequency_sma3nz_stddevNorm,60,-0.043016741693794325,0.7441610516506932,-0.019607843137254943,0.9262055959936603,0.110705,0.1107,0.9659653968616425,1.0
raw,equivalentSoundLevel_dBp,60,-0.04179351681150632,0.7511982687825548,-0.039215686274509776,0.8426765356863225,-20.29843,-20.13014,0.9659653968616425,1.0
raw,words,60,-0.04176439240954709,0.7513660700294182,-0.004901960784313708,0.989443175779737,1385.5,1070.0,0.9659653968616425,1.0
raw,mfcc4_sma3_amean,60,0.04135665078211776,0.7537164864812512,0.02450980392156854,0.9052098937248174,0.536535,0.6298,0.9659653968616425,1.0
raw,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,60,0.04059941633117758,0.7580874319547342,0.196078431372549,0.2958931880403345,541.3758250000001,523.69818,0.9659653968616425,0.9342101824699294
raw,mfcc3V_sma3nz_amean,60,-0.03975480867435968,0.7629716114149482,-0.03431372549019607,0.8634310507272129,14.514385,13.52912,0.9659653968616425,1.0
raw,VoicedSegmentsPerSec,60,0.038298588576397785,0.7714141305410579,0.004901960784313708,0.989443175779737,1.6400350000000001,1.39282,0.9659653968616425,1.0
raw,mfcc3_sma3_stddevNorm,60,0.0375413541254576,0.775814751111937,0.03921568627450989,0.8426765356863225,1.50875,1.49617,0.9659653968616425,1.0
raw,spectralFlux_sma3_amean,60,0.03675499527255818,0.7803920558098291,0.09313725490196068,0.624443932080426,0.3516,0.35238,0.9659653968616425,1.0
raw,speech_min,60,-0.0351560837746201,0.789721875677868,0.014705882352941124,0.9472413446723421,5.1,3.8,0.9659653968616425,1.0
raw,mfcc4V_sma3nz_amean,60,-0.034046425890349064,0.7962142356151178,-0.07352941176470584,0.7011928886270138,-4.598125,-4.06157,0.9659653968616425,1.0
raw,loudness_sma3_percentile50.0,60,0.03387167947859363,0.7972379031555944,0.0980392156862746,0.6058371434771839,0.452415,0.41165,0.9659653968616425,1.0
raw,slopeV500-1500_sma3nz_stddevNorm,60,-0.031541727321854604,0.8109186209269319,0.004901960784313708,0.989443175779737,-1.0717349999999999,-1.04308,0.9659653968616425,1.0
raw,hammarbergIndexV_sma3nz_stddevNorm,60,0.030900990478751365,0.8146908862525779,0.15686274509803932,0.40451860425691677,0.68773,0.67107,0.9659653968616425,0.9631395339450399
raw,F3frequency_sma3nz_amean,60,-0.03078449287091442,0.8153772051340066,-0.02941176470588236,0.8842802463955904,2778.732545,2785.16772,0.9659653968616425,1.0
raw,spectralFlux_sma3_stddevNorm,60,0.029066153155319383,0.8255161716275791,-0.014705882352941124,0.9472528184220939,1.1963599999999999,1.22944,0.9659653968616425,1.0
raw,talk_share_pct,60,-0.028280580103281567,0.8301609646685274,-0.004901960784313708,0.989443175779737,37.75,26.8,0.9659653968616425,1.0
raw,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,60,0.025600349322170077,0.846050763942008,0.05392156862745101,0.7811202411741249,273.19812,269.0369,0.9659653968616425,1.0
raw,F1frequency_sma3nz_stddevNorm,60,0.02516348329278151,0.8486466977772349,-0.004901960784313708,0.989443175779737,0.384215,0.39139,0.9659653968616425,1.0
raw,mfcc2V_sma3nz_amean,60,-0.024406248841841324,0.8531500901373865,-0.09313725490196079,0.624443932080426,-1.826665,-0.96621,0.9659653968616425,1.0
raw,spectralFluxUV_sma3nz_amean,60,0.023532516783064193,0.8583521011048366,0.08823529411764697,0.6432933289838867,0.16413,0.15472,0.9659653968616425,1.0
raw,mfcc2V_sma3nz_stddevNorm,60,0.021435559841999064,0.8708609809526768,0.05392156862745101,0.7811202411741249,-2.399935,-1.9271,0.9659653968616425,1.0
raw,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,60,0.01974634452836327,0.8809606581278578,0.0490196078431373,0.8015074505848662,23.177325,23.19467,0.9659653968616425,1.0
raw,mfcc2_sma3_amean,60,-0.018843488067626896,0.886366608638199,-0.05882352941176472,0.7608823792547115,4.9780750000000005,4.52748,0.9659653968616425,1.0
raw,MeanUnvoicedSegmentLength,60,0.01764938758729814,0.8935242911483767,0.004901960784313708,0.989443175779737,0.23569,0.23358,0.9659653968616425,1.0
raw,StddevUnvoicedSegmentLength,60,-0.017387267969665002,0.8950966410462086,-0.044117647058823484,0.8220307333720004,0.50179,0.51662,0.9659653968616425,1.0
raw,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,60,-0.01563980385211073,0.9055889457899711,0.0,1.0,6.52096,6.31656,0.9659653968616425,1.0
raw,slopeUV500-1500_sma3nz_amean,60,0.012319793185728503,0.9255661104920795,-0.0490196078431373,0.801498985492736,0.012565,0.01369,0.9659653968616425,1.0
raw,questions,60,0.010717073409564385,0.9352271474595909,0.017156862745097978,0.9366133863859556,10.5,10.0,0.9659653968616425,1.0
raw,shimmerLocaldB_sma3nz_stddevNorm,60,0.009756674656344683,0.9410208803310787,-0.0490196078431373,0.8015074505848662,0.747465,0.75033,0.9659653968616425,1.0
raw,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,60,-0.009581928244589257,0.9420753969970058,0.05392156862745101,0.7811202411741249,0.31234,0.31415,0.9659653968616425,1.0
raw,F3bandwidth_sma3nz_stddevNorm,60,0.009261559823037639,0.9440089331018475,-0.05392156862745101,0.7811202411741249,0.33216,0.33611,0.9659653968616425,1.0
raw,F2frequency_sma3nz_stddevNorm,60,0.009232948519443267,0.9441816281755276,-0.05392156862745101,0.7811202411741249,0.16569,0.16741,0.9659653968616425,1.0
raw,loudness_sma3_percentile20.0,60,-0.009203311019119165,0.9443605199678367,0.0,1.0,0.01356,0.01261,0.9659653968616425,1.0
raw,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,60,-0.00882469379364907,0.9466460889244096,0.12745098039215685,0.4998018503261805,858.8471649999999,812.57617,0.9659653968616425,0.9800036280905501
raw,loudness_sma3_stddevNorm,60,-0.006349119627113853,0.9615999025921192,-0.06372549019607843,0.7408068333824819,1.0250849999999998,1.07441,0.9713130329213325,1.0
raw,slopeV500-1500_sma3nz_amean,60,-0.0007572449712268111,0.995418409541915,-0.08333333333333337,0.6623751309779664,-0.021105,-0.02095,0.995418409541915,1.0
within-rep-z,slopeV0-500_sma3nz_stddevNorm,60,-0.3185335842281845,0.013122456755303642,-0.43137254901960786,0.020585828215956562,-0.2850359678861979,0.5706057478073884,0.9373308498221244,0.5899416595653978
within-rep-z,slopeUV0-500_sma3nz_amean,60,0.27619054085168654,0.03267129335798779,0.3431372549019607,0.06589091634621465,0.002159937776308291,-0.3958544051835515,0.9373308498221244,0.7153202464977294
within-rep-z,loudness_sma3_stddevFallingSlope,60,0.2593527994470131,0.04538575284689274,0.41666666666666674,0.025344754914614447,0.26881733984728406,-0.6447230970422317,0.9373308498221244,0.5899416595653978
within-rep-z,slopeV0-500_sma3nz_amean,60,0.2511868943979089,0.05287770887875282,0.30147058823529416,0.10646204727931223,0.0915001096818842,-0.2996325285201682,0.9373308498221244,0.7153202464977294
within-rep-z,valence,60,-0.24727483971718744,0.05680782098403067,-0.3161764705882353,0.09026746130211341,-0.17594921939413022,0.5886672435921992,0.9373308498221244,0.7153202464977294
within-rep-z,loudness_sma3_meanRisingSlope,60,0.24144129224208186,0.06310467623467032,0.43137254901960786,0.020585828215956562,0.23242063896324142,-0.5660914349771998,0.9373308498221244,0.5899416595653978
